Trading Date,Interval Number,Trading Interval,Participant Code,Facility Code,Energy Generated (MWh),EOI Quantity (MW),Extracted At
"2022-09-01",4,2022-09-01 09:30:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",4,2022-09-01 09:30:00,"LNDFLLGP","TAMALA_PARK",1.831,3.595,
"2022-09-01",4,2022-09-01 09:30:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",4,2022-09-01 09:30:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",4,2022-09-01 09:30:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",4,2022-09-01 09:30:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",4,2022-09-01 09:30:00,"TIWEST","TIWEST_COG1",6.886,13.574,
"2022-09-01",4,2022-09-01 09:30:00,"WARADGE","WARRADARGE_WF1",0.679,0,
"2022-09-01",4,2022-09-01 09:30:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",4,2022-09-01 09:30:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",4,2022-09-01 09:30:00,"ALINTA","YANDIN_WF1",30.696,66.31,
"2022-09-01",5,2022-09-01 10:00:00,"ALBGRAS","ALBANY_WF1",2.083,3.3,
"2022-09-01",5,2022-09-01 10:00:00,"ALCOA","ALCOA_WGP",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"ALINTA","ALINTA_PNJ_U1",18.638,29.458,
"2022-09-01",5,2022-09-01 10:00:00,"ALINTA","ALINTA_PNJ_U2",18.396,28.8,
"2022-09-01",5,2022-09-01 10:00:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"ALINTA","ALINTA_WWF",19.957,40.7,
"2022-09-01",5,2022-09-01 10:00:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"ALINTA","BADGINGARRA_WF1",64.726,128.27,
"2022-09-01",5,2022-09-01 10:00:00,"CTE","BIOGAS01",0.097,0.499,
"2022-09-01",5,2022-09-01 10:00:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",1.62,3.65,
"2022-09-01",5,2022-09-01 10:00:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.229,0.663,
"2022-09-01",5,2022-09-01 10:00:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","BREMER_BAY_WF1",0.048,0.047,
"2022-09-01",5,2022-09-01 10:00:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.916,104,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","COCKBURN_CCG1",90.563,171,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","COLLIE_G1",55.866,111.81,
"2022-09-01",5,2022-09-01 10:00:00,"DCWL","DCWL_DENMARK_WF1",0.048,0.08,
"2022-09-01",5,2022-09-01 10:00:00,"EDWFMAN","EDWFMAN_WF1",37.611,74.79,
"2022-09-01",5,2022-09-01 10:00:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"ALBGRAS","GRASMERE_WF1",0.933,2.45,
"2022-09-01",5,2022-09-01 10:00:00,"GRENOUGH","GREENOUGH_RIVER_PV1",16.085,32.4,
"2022-09-01",5,2022-09-01 10:00:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.604,1.475,
"2022-09-01",5,2022-09-01 10:00:00,"COLLGAR","INVESTEC_COLLGAR_WF1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","KALBARRI_WF1",0.424,0.844,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","KEMERTON_GT12",52.119,110.2,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","KWINANA_GT2",36.549,73.4,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"SUNAUST22","MERSOLAR_PV1",47.914,95.34,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","MUJA_G5",47.11,93.895,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","MUJA_G6",42.653,85.316,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"MUMBIDA","MWF_MUMBIDA_WF1",23.995,47.7,
"2022-09-01",5,2022-09-01 10:00:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"NEWGEN","NEWGEN_KWINANA_CCG1",9.015,0,
"2022-09-01",5,2022-09-01 10:00:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"NSFPTNRS","NORTHAM_SF_PV1",0.039,0.086,
"2022-09-01",5,2022-09-01 10:00:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","PINJAR_GT11",34.907,60.31,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","PINJAR_GT7",5.711,11.21,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"LNDFLLGP","RED_HILL",1.694,3.362,
"2022-09-01",5,2022-09-01 10:00:00,"PERTHNRGY","ROCKINGHAM",0.629,1.242,
"2022-09-01",5,2022-09-01 10:00:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.065,0.19,
"2022-09-01",5,2022-09-01 10:00:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"LNDFLLGP","TAMALA_PARK",1.826,3.645,
"2022-09-01",5,2022-09-01 10:00:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"TIWEST","TIWEST_COG1",6.931,14.132,
"2022-09-01",5,2022-09-01 10:00:00,"WARADGE","WARRADARGE_WF1",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",5,2022-09-01 10:00:00,"ALINTA","YANDIN_WF1",13.314,18.22,
"2022-09-01",6,2022-09-01 10:30:00,"ALBGRAS","ALBANY_WF1",1.69,3.38,
"2022-09-01",6,2022-09-01 10:30:00,"ALCOA","ALCOA_WGP",0,1.5,
"2022-09-01",6,2022-09-01 10:30:00,"ALINTA","ALINTA_PNJ_U1",18.318,38.104,
"2022-09-01",6,2022-09-01 10:30:00,"ALINTA","ALINTA_PNJ_U2",17.987,37.2,
"2022-09-01",6,2022-09-01 10:30:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"ALINTA","ALINTA_WWF",20.155,39.3,
"2022-09-01",6,2022-09-01 10:30:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"ALINTA","BADGINGARRA_WF1",32.778,46.83,
"2022-09-01",6,2022-09-01 10:30:00,"CTE","BIOGAS01",0.219,0.685,
"2022-09-01",6,2022-09-01 10:30:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",1.541,2.4,
"2022-09-01",6,2022-09-01 10:30:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.121,0,
"2022-09-01",6,2022-09-01 10:30:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","BREMER_BAY_WF1",0.052,0.068,
"2022-09-01",6,2022-09-01 10:30:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.622,102,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","COCKBURN_CCG1",81.539,134,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","COLLIE_G1",55.84,111.566,
"2022-09-01",6,2022-09-01 10:30:00,"DCWL","DCWL_DENMARK_WF1",0.039,0.104,
"2022-09-01",6,2022-09-01 10:30:00,"EDWFMAN","EDWFMAN_WF1",36.923,74.91,
"2022-09-01",6,2022-09-01 10:30:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"ALBGRAS","GRASMERE_WF1",1.161,1.75,
"2022-09-01",6,2022-09-01 10:30:00,"GRENOUGH","GREENOUGH_RIVER_PV1",16.336,32.8,
"2022-09-01",6,2022-09-01 10:30:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.652,1.175,
"2022-09-01",6,2022-09-01 10:30:00,"COLLGAR","INVESTEC_COLLGAR_WF1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","KALBARRI_WF1",0.414,0.852,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","KEMERTON_GT12",54.977,110.8,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","KWINANA_GT2",32.047,48.7,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"SUNAUST22","MERSOLAR_PV1",47.143,93.59,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","MUJA_G5",47.231,94.677,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","MUJA_G6",42.897,85.383,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"MUMBIDA","MWF_MUMBIDA_WF1",25.03,49.65,
"2022-09-01",6,2022-09-01 10:30:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"NEWGEN","NEWGEN_KWINANA_CCG1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"NSFPTNRS","NORTHAM_SF_PV1",0.04,0.077,
"2022-09-01",6,2022-09-01 10:30:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","PINJAR_GT11",34.474,71.6,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","PINJAR_GT7",5.853,11.58,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"LNDFLLGP","RED_HILL",1.543,2.63,
"2022-09-01",6,2022-09-01 10:30:00,"PERTHNRGY","ROCKINGHAM",0.606,1.208,
"2022-09-01",6,2022-09-01 10:30:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.106,0.304,
"2022-09-01",6,2022-09-01 10:30:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"LNDFLLGP","TAMALA_PARK",1.817,3.671,
"2022-09-01",6,2022-09-01 10:30:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"TIWEST","TIWEST_COG1",6.905,13.543,
"2022-09-01",6,2022-09-01 10:30:00,"WARADGE","WARRADARGE_WF1",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",6,2022-09-01 10:30:00,"ALINTA","YANDIN_WF1",0.094,0,
"2022-09-01",7,2022-09-01 11:00:00,"ALBGRAS","ALBANY_WF1",1.291,1.27,
"2022-09-01",7,2022-09-01 11:00:00,"ALCOA","ALCOA_WGP",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"ALINTA","ALINTA_PNJ_U1",22.466,41.466,
"2022-09-01",7,2022-09-01 11:00:00,"ALINTA","ALINTA_PNJ_U2",22.138,41.4,
"2022-09-01",7,2022-09-01 11:00:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"ALINTA","ALINTA_WWF",19.987,38.5,
"2022-09-01",7,2022-09-01 11:00:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"ALINTA","BADGINGARRA_WF1",1.337,0,
"2022-09-01",7,2022-09-01 11:00:00,"CTE","BIOGAS01",0.316,0.638,
"2022-09-01",7,2022-09-01 11:00:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",1.541,1.69,
"2022-09-01",7,2022-09-01 11:00:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.005,0.042,
"2022-09-01",7,2022-09-01 11:00:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","BREMER_BAY_WF1",0.036,0.049,
"2022-09-01",7,2022-09-01 11:00:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.933,104,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","COCKBURN_CCG1",60.031,118,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","COLLIE_G1",55.918,112.054,
"2022-09-01",7,2022-09-01 11:00:00,"DCWL","DCWL_DENMARK_WF1",0.075,0.169,
"2022-09-01",7,2022-09-01 11:00:00,"EDWFMAN","EDWFMAN_WF1",35.543,67.96,
"2022-09-01",7,2022-09-01 11:00:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"ALBGRAS","GRASMERE_WF1",0.795,1.08,
"2022-09-01",7,2022-09-01 11:00:00,"GRENOUGH","GREENOUGH_RIVER_PV1",16.412,33.2,
"2022-09-01",7,2022-09-01 11:00:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.379,0.472,
"2022-09-01",7,2022-09-01 11:00:00,"COLLGAR","INVESTEC_COLLGAR_WF1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","KALBARRI_WF1",0.409,0.836,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","KEMERTON_GT12",54.887,109.1,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","KWINANA_GT2",24.201,47.3,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"SUNAUST22","MERSOLAR_PV1",46.289,91.53,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","MUJA_G5",46.007,81.675,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","MUJA_G6",41.389,70.103,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"MUMBIDA","MWF_MUMBIDA_WF1",23.951,49.45,
"2022-09-01",7,2022-09-01 11:00:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"NEWGEN","NEWGEN_KWINANA_CCG1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"NSFPTNRS","NORTHAM_SF_PV1",0.04,0.078,
"2022-09-01",7,2022-09-01 11:00:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","PINJAR_GT1",5.401,9.65,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","PINJAR_GT11",41.673,79.49,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","PINJAR_GT7",5.874,11.22,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"LNDFLLGP","RED_HILL",1.688,3.362,
"2022-09-01",7,2022-09-01 11:00:00,"PERTHNRGY","ROCKINGHAM",0.608,1.228,
"2022-09-01",7,2022-09-01 11:00:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.07,0.076,
"2022-09-01",7,2022-09-01 11:00:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"LNDFLLGP","TAMALA_PARK",1.831,3.708,
"2022-09-01",7,2022-09-01 11:00:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"TIWEST","TIWEST_COG1",6.905,13.516,
"2022-09-01",7,2022-09-01 11:00:00,"WARADGE","WARRADARGE_WF1",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",7,2022-09-01 11:00:00,"ALINTA","YANDIN_WF1",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"ALBGRAS","ALBANY_WF1",1.207,3.39,
"2022-09-01",8,2022-09-01 11:30:00,"ALCOA","ALCOA_WGP",0,1.4,
"2022-09-01",8,2022-09-01 11:30:00,"ALINTA","ALINTA_PNJ_U1",4.732,4.163,
"2022-09-01",8,2022-09-01 11:30:00,"ALINTA","ALINTA_PNJ_U2",4.318,3.6,
"2022-09-01",8,2022-09-01 11:30:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"ALINTA","ALINTA_WWF",19.646,36.2,
"2022-09-01",8,2022-09-01 11:30:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"ALINTA","BADGINGARRA_WF1",47.733,106.49,
"2022-09-01",8,2022-09-01 11:30:00,"CTE","BIOGAS01",0.308,0.625,
"2022-09-01",8,2022-09-01 11:30:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",0.982,1.42,
"2022-09-01",8,2022-09-01 11:30:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.017,0.285,
"2022-09-01",8,2022-09-01 11:30:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","BREMER_BAY_WF1",0.045,0.136,
"2022-09-01",8,2022-09-01 11:30:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.689,104,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","COCKBURN_CCG1",59.031,118,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","COLLIE_G1",55.959,111.078,
"2022-09-01",8,2022-09-01 11:30:00,"DCWL","DCWL_DENMARK_WF1",0.074,0.092,
"2022-09-01",8,2022-09-01 11:30:00,"EDWFMAN","EDWFMAN_WF1",33.284,67.38,
"2022-09-01",8,2022-09-01 11:30:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"ALBGRAS","GRASMERE_WF1",0.692,1.33,
"2022-09-01",8,2022-09-01 11:30:00,"GRENOUGH","GREENOUGH_RIVER_PV1",16.305,31.2,
"2022-09-01",8,2022-09-01 11:30:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.413,1.175,
"2022-09-01",8,2022-09-01 11:30:00,"COLLGAR","INVESTEC_COLLGAR_WF1",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","KALBARRI_WF1",0.399,0.852,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","KEMERTON_GT12",68.165,139,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","KWINANA_GT2",23.718,47.6,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"SUNAUST22","MERSOLAR_PV1",45.196,88.32,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","MUJA_G5",35.877,68.897,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","MUJA_G6",30.685,60.877,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"MUMBIDA","MWF_MUMBIDA_WF1",20.936,34.85,
"2022-09-01",8,2022-09-01 11:30:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"NEWGEN","NEWGEN_KWINANA_CCG1",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"NSFPTNRS","NORTHAM_SF_PV1",0.04,0.079,
"2022-09-01",8,2022-09-01 11:30:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","PINJAR_GT1",5.196,10.16,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","PINJAR_GT11",12.233,13.43,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","PINJAR_GT2",3.177,9.63,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","PINJAR_GT7",5.225,10.08,
"2022-09-01",8,2022-09-01 11:30:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",8,2022-09-01 11:30:00,"LNDFLLGP","RED_HILL",1.696,3.382,
