Trading Date,Interval Number,Trading Interval,Participant Code,Facility Code,Outage Type,Ex-Ante Outage (MW),Ex-Post Outage (MW),Extracted At
16-09-2022,3,16-09-2022 09:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,4,16-09-2022 09:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,4,16-09-2022 09:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,4,16-09-2022 09:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,4,16-09-2022 09:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,4,16-09-2022 09:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,5,16-09-2022 10:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,5,16-09-2022 10:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,5,16-09-2022 10:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,5,16-09-2022 10:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,5,16-09-2022 10:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,6,16-09-2022 10:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,6,16-09-2022 10:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,6,16-09-2022 10:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,6,16-09-2022 10:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,6,16-09-2022 10:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,7,16-09-2022 11:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,7,16-09-2022 11:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,7,16-09-2022 11:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,7,16-09-2022 11:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,7,16-09-2022 11:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,8,16-09-2022 11:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,8,16-09-2022 11:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,8,16-09-2022 11:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,8,16-09-2022 11:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,8,16-09-2022 11:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,9,16-09-2022 12:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,9,16-09-2022 12:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,9,16-09-2022 12:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,9,16-09-2022 12:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,9,16-09-2022 12:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,10,16-09-2022 12:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,10,16-09-2022 12:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,10,16-09-2022 12:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,10,16-09-2022 12:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,10,16-09-2022 12:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,11,16-09-2022 13:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,11,16-09-2022 13:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,11,16-09-2022 13:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,11,16-09-2022 13:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,11,16-09-2022 13:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,12,16-09-2022 13:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,12,16-09-2022 13:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,12,16-09-2022 13:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,12,16-09-2022 13:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,12,16-09-2022 13:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,13,16-09-2022 14:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,13,16-09-2022 14:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,13,16-09-2022 14:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,13,16-09-2022 14:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,13,16-09-2022 14:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,14,16-09-2022 14:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,14,16-09-2022 14:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,14,16-09-2022 14:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,14,16-09-2022 14:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,14,16-09-2022 14:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,15,16-09-2022 15:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,15,16-09-2022 15:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,15,16-09-2022 15:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,15,16-09-2022 15:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,15,16-09-2022 15:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,16,16-09-2022 15:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,16,16-09-2022 15:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,16,16-09-2022 15:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,16,16-09-2022 15:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,16,16-09-2022 15:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,17,16-09-2022 16:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,17,16-09-2022 16:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,17,16-09-2022 16:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,17,16-09-2022 16:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,17,16-09-2022 16:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,18,16-09-2022 16:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,18,16-09-2022 16:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,18,16-09-2022 16:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,18,16-09-2022 16:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,18,16-09-2022 16:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,19,16-09-2022 17:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,19,16-09-2022 17:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,19,16-09-2022 17:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,19,16-09-2022 17:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,19,16-09-2022 17:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,20,16-09-2022 17:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,20,16-09-2022 17:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,20,16-09-2022 17:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,20,16-09-2022 17:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,20,16-09-2022 17:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,21,16-09-2022 18:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,21,16-09-2022 18:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,21,16-09-2022 18:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,21,16-09-2022 18:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,21,16-09-2022 18:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,22,16-09-2022 18:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,22,16-09-2022 18:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,22,16-09-2022 18:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,22,16-09-2022 18:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,22,16-09-2022 18:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,23,16-09-2022 19:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,23,16-09-2022 19:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,23,16-09-2022 19:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,23,16-09-2022 19:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,23,16-09-2022 19:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,24,16-09-2022 19:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,24,16-09-2022 19:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,24,16-09-2022 19:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,24,16-09-2022 19:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,24,16-09-2022 19:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,25,16-09-2022 20:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,25,16-09-2022 20:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,25,16-09-2022 20:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,25,16-09-2022 20:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,25,16-09-2022 20:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,26,16-09-2022 20:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,26,16-09-2022 20:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,26,16-09-2022 20:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,26,16-09-2022 20:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,26,16-09-2022 20:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,27,16-09-2022 21:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,27,16-09-2022 21:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,27,16-09-2022 21:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,27,16-09-2022 21:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,27,16-09-2022 21:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,28,16-09-2022 21:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,28,16-09-2022 21:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,28,16-09-2022 21:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,28,16-09-2022 21:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,28,16-09-2022 21:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,29,16-09-2022 22:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,29,16-09-2022 22:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,29,16-09-2022 22:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,29,16-09-2022 22:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,29,16-09-2022 22:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,29,16-09-2022 22:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,30,16-09-2022 22:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,30,16-09-2022 22:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,30,16-09-2022 22:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,30,16-09-2022 22:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,30,16-09-2022 22:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,30,16-09-2022 22:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,31,16-09-2022 23:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,31,16-09-2022 23:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,31,16-09-2022 23:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,31,16-09-2022 23:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,31,16-09-2022 23:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,31,16-09-2022 23:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,32,16-09-2022 23:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,32,16-09-2022 23:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,32,16-09-2022 23:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,32,16-09-2022 23:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,32,16-09-2022 23:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,32,16-09-2022 23:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,33,17-09-2022 00:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,33,17-09-2022 00:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,33,17-09-2022 00:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,33,17-09-2022 00:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,33,17-09-2022 00:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,33,17-09-2022 00:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,34,17-09-2022 00:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,34,17-09-2022 00:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,34,17-09-2022 00:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,34,17-09-2022 00:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,34,17-09-2022 00:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,34,17-09-2022 00:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,35,17-09-2022 01:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,35,17-09-2022 01:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,35,17-09-2022 01:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,35,17-09-2022 01:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,35,17-09-2022 01:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,35,17-09-2022 01:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,36,17-09-2022 01:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,36,17-09-2022 01:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,36,17-09-2022 01:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,36,17-09-2022 01:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,36,17-09-2022 01:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,36,17-09-2022 01:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,37,17-09-2022 02:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,37,17-09-2022 02:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,37,17-09-2022 02:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,37,17-09-2022 02:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,37,17-09-2022 02:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,37,17-09-2022 02:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,38,17-09-2022 02:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,38,17-09-2022 02:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,38,17-09-2022 02:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,38,17-09-2022 02:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,38,17-09-2022 02:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,38,17-09-2022 02:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,39,17-09-2022 03:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,39,17-09-2022 03:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,39,17-09-2022 03:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,39,17-09-2022 03:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,39,17-09-2022 03:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,39,17-09-2022 03:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,40,17-09-2022 03:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,40,17-09-2022 03:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,40,17-09-2022 03:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,40,17-09-2022 03:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,40,17-09-2022 03:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,40,17-09-2022 03:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,41,17-09-2022 04:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,41,17-09-2022 04:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,41,17-09-2022 04:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,41,17-09-2022 04:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,41,17-09-2022 04:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,41,17-09-2022 04:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,42,17-09-2022 04:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,42,17-09-2022 04:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,42,17-09-2022 04:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,42,17-09-2022 04:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,42,17-09-2022 04:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,42,17-09-2022 04:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,43,17-09-2022 05:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,43,17-09-2022 05:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,43,17-09-2022 05:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,43,17-09-2022 05:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,43,17-09-2022 05:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,43,17-09-2022 05:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,44,17-09-2022 05:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,44,17-09-2022 05:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,44,17-09-2022 05:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,44,17-09-2022 05:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,44,17-09-2022 05:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,44,17-09-2022 05:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,45,17-09-2022 06:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,45,17-09-2022 06:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,45,17-09-2022 06:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,45,17-09-2022 06:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,45,17-09-2022 06:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,45,17-09-2022 06:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,46,17-09-2022 06:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,46,17-09-2022 06:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,46,17-09-2022 06:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,46,17-09-2022 06:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,46,17-09-2022 06:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,46,17-09-2022 06:30,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,47,17-09-2022 07:00,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,47,17-09-2022 07:00,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,47,17-09-2022 07:00,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,47,17-09-2022 07:00,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,47,17-09-2022 07:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,47,17-09-2022 07:00,WPGENER,PINJAR_GT10,Forced,111,,
16-09-2022,48,17-09-2022 07:30,WPGENER,COLLIE_G1,Forced,317.2,,
16-09-2022,48,17-09-2022 07:30,WPGENER,MUJA_G7,Forced,6.493,,
16-09-2022,48,17-09-2022 07:30,WPGENER,MUJA_G7,Planned,204.507,,
16-09-2022,48,17-09-2022 07:30,WPGENER,MUJA_G8,Planned,211,,
16-09-2022,48,17-09-2022 07:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
16-09-2022,48,17-09-2022 07:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,1,17-09-2022 08:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,1,17-09-2022 08:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,1,17-09-2022 08:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,1,17-09-2022 08:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,1,17-09-2022 08:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,1,17-09-2022 08:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,2,17-09-2022 08:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,2,17-09-2022 08:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,2,17-09-2022 08:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,2,17-09-2022 08:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,2,17-09-2022 08:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,2,17-09-2022 08:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,3,17-09-2022 09:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,3,17-09-2022 09:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,3,17-09-2022 09:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,3,17-09-2022 09:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,3,17-09-2022 09:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,3,17-09-2022 09:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,4,17-09-2022 09:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,4,17-09-2022 09:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,4,17-09-2022 09:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,4,17-09-2022 09:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,4,17-09-2022 09:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,4,17-09-2022 09:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,5,17-09-2022 10:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,5,17-09-2022 10:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,5,17-09-2022 10:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,5,17-09-2022 10:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,5,17-09-2022 10:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,5,17-09-2022 10:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,6,17-09-2022 10:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,6,17-09-2022 10:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,6,17-09-2022 10:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,6,17-09-2022 10:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,6,17-09-2022 10:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,6,17-09-2022 10:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,7,17-09-2022 11:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,7,17-09-2022 11:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,7,17-09-2022 11:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,7,17-09-2022 11:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,7,17-09-2022 11:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,7,17-09-2022 11:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,8,17-09-2022 11:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,8,17-09-2022 11:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,8,17-09-2022 11:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,8,17-09-2022 11:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,8,17-09-2022 11:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,8,17-09-2022 11:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,9,17-09-2022 12:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,9,17-09-2022 12:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,9,17-09-2022 12:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,9,17-09-2022 12:00,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,9,17-09-2022 12:00,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,9,17-09-2022 12:00,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,10,17-09-2022 12:30,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,10,17-09-2022 12:30,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,10,17-09-2022 12:30,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,10,17-09-2022 12:30,WPGENER,MUJA_G8,Planned,211,,
17-09-2022,10,17-09-2022 12:30,NEWGEN,NEWGEN_KWINANA_CCG1,Planned,327.8,,
17-09-2022,10,17-09-2022 12:30,WPGENER,PINJAR_GT10,Forced,111,,
17-09-2022,11,17-09-2022 13:00,WPGENER,COLLIE_G1,Forced,317.2,,
17-09-2022,11,17-09-2022 13:00,WPGENER,MUJA_G7,Forced,6.493,,
17-09-2022,11,17-09-2022 13:00,WPGENER,MUJA_G7,Planned,204.507,,
17-09-2022,11,17-09-2022 13:00,WPGENER,MUJA_G8,Planned,211,,
